annee,groupe,espece,code_boite,temperature_cible,semaine,type_mesure,valeur_brute,valeur,statut_cellule,couleur_cellule,fichier_source,feuille_source,ligne_source,colonne_source,valeur_est_addition,code_espece_local,code_souche,numero_souche_local,code_provenance,numero_boite_local,raison_anomalie_bloquante,raison_validation_metier
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,29,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,33,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,30,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,34,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,31,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,35,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,32,polypes,100.0,100,standard,FFFF00,Suivi_2020.xlsx,Rhizostomae,55,36,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,33,polypes,100.0,100,standard,FFFF00,Suivi_2020.xlsx,Rhizostomae,55,37,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,34,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,38,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,35,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,39,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,36,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,40,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,37,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,41,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,38,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,42,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,39,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,43,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,40,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,44,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,41,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,45,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,42,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,46,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,43,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,47,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,44,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,48,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,45,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,49,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,46,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,50,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,50,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,54,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,51,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,55,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,52,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,55,56,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,1,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,5,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,2,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,6,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,3,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,7,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,4,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,8,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,5,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,9,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,6,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,10,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,7,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,11,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,8,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,12,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,9,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,13,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,10,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,14,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,11,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,15,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,15,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,19,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,19,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,23,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,23,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,27,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,24,ephyrules,3.0,3,standard,FF9900,Suivi_2020.xlsx,Rhizostomae,56,28,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,25,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,29,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,27,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,31,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,28,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,32,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,29,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,33,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,30,ephyrules,100.0,100,standard,FFFF00,Suivi_2020.xlsx,Rhizostomae,56,34,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,31,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,35,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,32,ephyrules,50.0,50,standard,FF9900,Suivi_2020.xlsx,Rhizostomae,56,36,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,33,ephyrules,100.0,100,standard,FFFF00,Suivi_2020.xlsx,Rhizostomae,56,37,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,34,ephyrules,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,56,38,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,35,ephyrules,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,56,39,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,36,ephyrules,50.0,50,standard,FF9900,Suivi_2020.xlsx,Rhizostomae,56,40,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,37,ephyrules,100.0,100,standard,FFFF00,Suivi_2020.xlsx,Rhizostomae,56,41,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,38,ephyrules,100.0,100,standard,FFFF00,Suivi_2020.xlsx,Rhizostomae,56,42,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,39,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,43,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,40,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,44,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,41,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,45,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,42,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,46,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,43,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,47,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,44,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,48,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,45,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,49,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,46,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,50,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,50,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,54,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,51,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,55,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,20.0,52,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,56,56,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,25.0,47,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,57,51,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,25.0,48,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,57,52,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,25.0,49,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,57,53,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,25.0,47,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,58,51,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,25.0,48,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,58,52,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-FCF-2.01,25.0,49,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,58,53,False,CTU,CTU-FCF-2,2,FCF,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.01,25.0,15,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,61,19,False,CTU,CTU-ABE-3,3,ABE,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.01,25.0,15,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,62,19,False,CTU,CTU-ABE-3,3,ABE,01,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,19,polypes,50.0,50,standard,FF9900,Suivi_2020.xlsx,Rhizostomae,65,23,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,23,polypes,50.0,50,standard,FF9900,Suivi_2020.xlsx,Rhizostomae,65,27,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,24,polypes,50.0,50,standard,FF9900,Suivi_2020.xlsx,Rhizostomae,65,28,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,25,polypes,100.0,100,standard,FFFF00,Suivi_2020.xlsx,Rhizostomae,65,29,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,27,polypes,100.0,100,standard,FFFF00,Suivi_2020.xlsx,Rhizostomae,65,31,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,28,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,32,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,29,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,33,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,30,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,34,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,31,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,35,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,32,polypes,100.0,100,standard,FFFF00,Suivi_2020.xlsx,Rhizostomae,65,36,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,33,polypes,100.0,100,standard,FFFF00,Suivi_2020.xlsx,Rhizostomae,65,37,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,34,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,38,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,35,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,39,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,36,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,40,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,37,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,41,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,38,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,42,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,39,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,43,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,40,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,44,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,41,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,45,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,42,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,46,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,43,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,47,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,44,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,48,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,45,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,49,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,46,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,50,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,47,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,51,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,48,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,52,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,49,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,53,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,50,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,54,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,51,polypes,200.0,200,standard,00FF00,Suivi_2020.xlsx,Rhizostomae,65,55,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,52,polypes,200.0,200,standard,92D050,Suivi_2020.xlsx,Rhizostomae,65,56,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,19,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,66,23,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,23,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,66,27,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,24,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,66,28,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,25,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,66,29,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,27,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,66,31,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,28,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,66,32,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,29,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,66,33,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
2020,Rhizostomae,Cotylorhiza tuberculata,CTU-ABE-3.02,25.0,30,ephyrules,0.0,0,standard,FF0000,Suivi_2020.xlsx,Rhizostomae,66,34,False,CTU,CTU-ABE-3,3,ABE,02,,nom_scientifique_plusieurs_codes;
